person_id,domain_name,url_host,url_dir,url_page,url_refer_host,calendar_day,URL
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/547798635861710780f51_05/st/mp4/fileid,0300080705560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/547798635861710780f51_05/st/mp4/fileid/0300080705560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC
383013595,sohu.com,tv.sohu.com,20160229,n438869505.shtml,,01/11/2016,tv.sohu.com/20160229/n438869505.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/547798635861710780f51_04/st/mp4/fileid,0300080704560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/547798635861710780f51_04/st/mp4/fileid/0300080704560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC
383013595,sohu.com,v.sohu.com,/,/,,01/11/2016,v.sohu.com////
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/547798635861710780f51_03/st/mp4/fileid,0300080703560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/547798635861710780f51_03/st/mp4/fileid/0300080703560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC
383013595,sohu.com,v.sohu.com,s2009/vmichaeljackson,/,sogou.com,01/11/2016,v.sohu.com/s2009/vmichaeljackson//
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/547798635861710780f51_02/st/mp4/fileid,0300080702560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/547798635861710780f51_02/st/mp4/fileid/0300080702560146F7A3DE04CB019FF92ACDA8-E0C2-E653-FB29-1CD2CD4EF0AC
383013595,sohu.com,my.tv.sohu.com,user,omg2dd,sohu.com,01/11/2016,my.tv.sohu.com/user/omg2dd
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/8477962740851103e3a50_06/st/mp4/fileid,030008070656014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/8477962740851103e3a50_06/st/mp4/fileid/030008070656014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,sohu.com,my.tv.sohu.com,us/263502849,85240640.shtml,360kan.com,01/11/2016,my.tv.sohu.com/us/263502849/85240640.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_00/st/mp4/fileid,030008070056013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_00/st/mp4/fileid/030008070056013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20161020,n470847904.shtml,so.com,01/11/2016,tv.sohu.com/20161020/n470847904.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_01/st/mp4/fileid,030008070156013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_01/st/mp4/fileid/030008070156013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20140426,n398849161.shtml,baidu.com,01/11/2016,tv.sohu.com/20140426/n398849161.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/8477962740851103e3a50_05/st/mp4/fileid,030008070556014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/8477962740851103e3a50_05/st/mp4/fileid/030008070556014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,sohu.com,tv.sohu.com,20161027,n471455725.shtml,360kan.com,01/11/2016,tv.sohu.com/20161027/n471455725.shtml
388670895,youku.com,v.youku.com,v_show,id_XODg1OTUzMTQ0.html,youku.com,01/11/2016,v.youku.com/v_show/id_XODg1OTUzMTQ0.html
383013595,sohu.com,tv.sohu.com,20161028,n471599192.shtml,so.com,01/11/2016,tv.sohu.com/20161028/n471599192.shtml
388670895,youku.com,v.youku.com,v_show,id_XODg1MzMwOTQ0.html,youku.com,01/11/2016,v.youku.com/v_show/id_XODg1MzMwOTQ0.html
383013595,sohu.com,tv.sohu.com,20160504,n447639692.shtml,360kan.com,01/11/2016,tv.sohu.com/20160504/n447639692.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_05/st/mp4/fileid,030008070556014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_05/st/mp4/fileid/030008070556014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,sohu.com,tv.sohu.com,20140819,n403586437.shtml,baidu.com,01/11/2016,tv.sohu.com/20140819/n403586437.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_04/st/mp4/fileid,030008070456014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_04/st/mp4/fileid/030008070456014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,sohu.com,tv.sohu.com,item,MTE5OTI3OA==.html,sogou.com,01/11/2016,tv.sohu.com/item/MTE5OTI3OA==.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/747797224711210ce4134_00/st/mp4/fileid,030008070056013EB6BBEE04CB019F6B095F08-F46F-87AE-BBF3-E4B21C08648A,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/747797224711210ce4134_00/st/mp4/fileid/030008070056013EB6BBEE04CB019F6B095F08-F46F-87AE-BBF3-E4B21C08648A
383013595,sohu.com,tv.sohu.com,20160908,n468013481.shtml,so.com,01/11/2016,tv.sohu.com/20160908/n468013481.shtml
388670895,youku.com,v.youku.com,v_show,id_XODg2Njk2ODQ4.html,youku.com,01/11/2016,v.youku.com/v_show/id_XODg2Njk2ODQ4.html
383013595,sohu.com,my.tv.sohu.com,us/66457769,83342175.shtml,,01/11/2016,my.tv.sohu.com/us/66457769/83342175.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/747797224711210ce4134_00/st/flv/fileid,0300020700560138CEBBEE04CB019F6B095F08-F46F-87AE-BBF3-E4B21C08648A,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/747797224711210ce4134_00/st/flv/fileid/0300020700560138CEBBEE04CB019F6B095F08-F46F-87AE-BBF3-E4B21C08648A
383013595,sohu.com,tv.sohu.com,20160907,n467892924.shtml,360kan.com,01/11/2016,tv.sohu.com/20160907/n467892924.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_05/st/mp4/fileid,030008070556013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_05/st/mp4/fileid/030008070556013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20161031,n471812650.shtml,sohu.com,01/11/2016,tv.sohu.com/20161031/n471812650.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_04/st/mp4/fileid,030008070456013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_04/st/mp4/fileid/030008070456013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20161031,n471812725.shtml,so.com,01/11/2016,tv.sohu.com/20161031/n471812725.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_03/st/mp4/fileid,030008070356013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_03/st/mp4/fileid/030008070356013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20161013,n470208315.shtml,2345.com,01/11/2016,tv.sohu.com/20161013/n470208315.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_02/st/mp4/fileid,030008070256013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_02/st/mp4/fileid/030008070256013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,sohu.com,tv.sohu.com,20160522,n450847413.shtml,360kan.com,01/11/2016,tv.sohu.com/20160522/n450847413.shtml
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/34779634030221024dd03_06/st/mp4/fileid,030008070656013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/34779634030221024dd03_06/st/mp4/fileid/030008070656013FA6DD2A04CB019F62FF3E4F-5837-26A8-FD84-4D71FB54D786
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6/user_task,index.html,,01/11/2016,cache.tv.qq.com/clientportal/v9_6/user_task/index.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_02/st/mp4/fileid,030008070256014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_02/st/mp4/fileid/030008070256014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6,main.html,,01/11/2016,cache.tv.qq.com/clientportal/v9_6/main.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_03/st/mp4/fileid,030008070356014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_03/st/mp4/fileid/030008070356014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6,login_wechat.html,,01/11/2016,cache.tv.qq.com/clientportal/v9_6/login_wechat.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_06/st/mp4/fileid,030008070656013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_06/st/mp4/fileid/030008070656013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6/user_task,index.html,qq.com,01/11/2016,cache.tv.qq.com/clientportal/v9_6/user_task/index.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_01/st/mp4/fileid,030008070156013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_01/st/mp4/fileid/030008070156013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,v.qq.com,cover/r,rt3w4p2xyk7bnbk.html,qq.com,01/11/2016,v.qq.com/cover/r/rt3w4p2xyk7bnbk.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_00/st/mp4/fileid,030008070056014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_00/st/mp4/fileid/030008070056014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,qq.com,v.qq.com,page/w/0/7,w0021jfh0i7.html,qq.com,01/11/2016,v.qq.com/page/w/0/7/w0021jfh0i7.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_00/st/mp4/fileid,030008070056013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_00/st/mp4/fileid/030008070056013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6/tips,main.html,,01/11/2016,cache.tv.qq.com/clientportal/v9_6/tips/main.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_05/st/mp4/fileid,030008070556013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_05/st/mp4/fileid/030008070556013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,cache.tv.qq.com,clientportal/v9_6/nba,index.html,,01/11/2016,cache.tv.qq.com/clientportal/v9_6/nba/index.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/1477960682947101f9b23_01/st/mp4/fileid,030008070156014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/1477960682947101f9b23_01/st/mp4/fileid/030008070156014146719004CB019F731710E8-D3D9-2353-2398-3540EFE38394
383013595,qq.com,cache.tv.qq.com,clientportal/v9,transkey.html,qq.com,01/11/2016,cache.tv.qq.com/clientportal/v9/transkey.html
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_04/st/mp4/fileid,030008070456013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_04/st/mp4/fileid/030008070456013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,cache.tv.qq.com,x/search,/,,01/11/2016,cache.tv.qq.com/x/search//
388670895,youku.com,k.youku.com,player/getRtmpPath/sid/047796029666010ca3077_02/st/mp4/fileid,030008070256013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903,youku.com,01/11/2016,k.youku.com/player/getRtmpPath/sid/047796029666010ca3077_02/st/mp4/fileid/030008070256013EDDD9A004CB019F6D726D5A-1913-AA39-7997-5D6D879ED903
383013595,qq.com,cache.tv.qq.com,x/search,/,qq.com,01/11/2016,cache.tv.qq.com/x/search//
388670895,iqiyi.com,so.iqiyi.com,so,q_????????????????????????,iqiyi.com,01/11/2016,so.iqiyi.com/so/q_????????????????????????
383013595,qq.com,v.qq.com,/,/,so.com,01/11/2016,v.qq.com////
388670895,iqiyi.com,www.iqiyi.com,/,v_19rrkp0mx8.html,iqiyi.com,01/11/2016,www.iqiyi.com///v_19rrkp0mx8.html
383013595,qq.com,v.qq.com,x/cover,rt3w4p2xyk7bnbk.html,qq.com,01/11/2016,v.qq.com/x/cover/rt3w4p2xyk7bnbk.html
388670895,iqiyi.com,www.iqiyi.com,/,/,sogou.com,01/11/2016,www.iqiyi.com////
383013595,qq.com,v.qq.com,x/cover,zive566xwxq3ls9.html,,01/11/2016,v.qq.com/x/cover/zive566xwxq3ls9.html
388670895,iqiyi.com,www.iqiyi.com,lib,m_200051814.html,iqiyi.com,01/11/2016,www.iqiyi.com/lib/m_200051814.html
383013595,qq.com,v.qq.com,inc/new_vshou,index-tmp1.html,qq.com,01/11/2016,v.qq.com/inc/new_vshou/index-tmp1.html
388670895,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,01/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
383013595,qq.com,v.qq.com,cover/z,zive566xwxq3ls9.html,qq.com,01/11/2016,v.qq.com/cover/z/zive566xwxq3ls9.html
388670895,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,01/11/2016,vs.funshion.com/mvs/getDeliverUrl
383013595,qq.com,v.qq.com,/,/,sogou.com,01/11/2016,v.qq.com////
388670895,funshion.com,vs.funshion.com,pvs,cflow,,01/11/2016,vs.funshion.com/pvs/cflow
383013595,qq.com,v.qq.com,/,/,qq.com,01/11/2016,v.qq.com////
388670895,funshion.com,fld.funshion.com,interface,airport,,01/11/2016,fld.funshion.com/interface/airport
383013595,qq.com,v.qq.com,/,/,gtimg.com,01/11/2016,v.qq.com////
388670895,funshion.com,vs.funshion.com,mvir,ctrlVolume,,01/11/2016,vs.funshion.com/mvir/ctrlVolume
383013595,qq.com,v.qq.com,cover/n,nu1gk6yy97vshbr.html,so.com,01/11/2016,v.qq.com/cover/n/nu1gk6yy97vshbr.html
388670895,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,01/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
383013595,qq.com,v.qq.com,x/cover/5y35kx1k1vst3om,8TJmyxt4SJm.html,so.com,01/11/2016,v.qq.com/x/cover/5y35kx1k1vst3om/8TJmyxt4SJm.html
388670895,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,01/11/2016,vs.funshion.com/vvs/getSchedule/v2
383013595,qq.com,v.qq.com,x/cover,nu1gk6yy97vshbr.html,,01/11/2016,v.qq.com/x/cover/nu1gk6yy97vshbr.html
388670895,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,01/11/2016,vs.funshion.com/pvs/getSchedule/v2
383013595,qq.com,v.qq.com,x/cover,ztnpctziozsz5y5.html,,01/11/2016,v.qq.com/x/cover/ztnpctziozsz5y5.html
388670895,funshion.com,vs.funshion.com,mvs,getSchedule,,01/11/2016,vs.funshion.com/mvs/getSchedule
383013595,qq.com,v.qq.com,x/cover/avuik2dix9zqv8p,l002228mydt.html,360kan.com,01/11/2016,v.qq.com/x/cover/avuik2dix9zqv8p/l002228mydt.html
388670895,funshion.com,vs.funshion.com,mvir,getUser,,01/11/2016,vs.funshion.com/mvir/getUser
383013595,qq.com,v.qq.com,/,/,,01/11/2016,v.qq.com////
388670895,funshion.com,vs.funshion.com,mvir,getPolicy,,01/11/2016,vs.funshion.com/mvir/getPolicy
383013595,qq.com,v.qq.com,cover/z,ztnpctziozsz5y5.html,so.com,01/11/2016,v.qq.com/cover/z/ztnpctziozsz5y5.html
388670895,funshion.com,vs.funshion.com,mvs,getMonitorUrls,,01/11/2016,vs.funshion.com/mvs/getMonitorUrls
383013595,qq.com,v.qq.com,x/cover/5y35kx1k1vst3om,8PAfstkOYuQ.html,so.com,01/11/2016,v.qq.com/x/cover/5y35kx1k1vst3om/8PAfstkOYuQ.html
388670895,funshion.com,vs.funshion.com,tvs,getSchedule,,01/11/2016,vs.funshion.com/tvs/getSchedule
383013595,qq.com,v.qq.com,x/cover/0dfpyvfa7tp0ewe,o00213ciey9.html,,01/11/2016,v.qq.com/x/cover/0dfpyvfa7tp0ewe/o00213ciey9.html
388670895,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,01/11/2016,vs.funshion.com/mvirbiz/getSchedule
383013595,qq.com,v.qq.com,x/cover,vim1yf6zodh3iy3.html,sogou.com,01/11/2016,v.qq.com/x/cover/vim1yf6zodh3iy3.html
388670895,fun.tv,fs.fun.tv,vplay,m-108906.v-504332,fun.tv,01/11/2016,fs.fun.tv/vplay/m-108906.v-504332
383013595,qq.com,v.qq.com,x/cover/0dfpyvfa7tp0ewe,o00213ciey9.html,so.com,01/11/2016,v.qq.com/x/cover/0dfpyvfa7tp0ewe/o00213ciey9.html
388670895,fun.tv,fs.fun.tv,vplay,m-104576.v-248053,fun.tv,01/11/2016,fs.fun.tv/vplay/m-104576.v-248053
383013595,qq.com,v.qq.com,cover/f,fesc5bsaktw9jm4.html,sogou.com,01/11/2016,v.qq.com/cover/f/fesc5bsaktw9jm4.html
388670895,fun.tv,fs.fun.tv,/,/,,01/11/2016,fs.fun.tv////
383013595,qq.com,v.qq.com,x/cover/hzgtnf6tbvfekfv,g0014r3khdw.html,sogou.com,01/11/2016,v.qq.com/x/cover/hzgtnf6tbvfekfv/g0014r3khdw.html
388670895,fun.tv,fs.fun.tv,vplay,m-301587.v-814531,fun.tv,01/11/2016,fs.fun.tv/vplay/m-301587.v-814531
383013595,qq.com,v.qq.com,cover/1,1dkey8zijz1nnu0.html,sogou.com,01/11/2016,v.qq.com/cover/1/1dkey8zijz1nnu0.html
388670895,fun.tv,www.fun.tv,vplay/m-106575,/,fun.tv,01/11/2016,www.fun.tv/vplay/m-106575//
383013595,qq.com,v.qq.com,x/cover,1dkey8zijz1nnu0.html,,01/11/2016,v.qq.com/x/cover/1dkey8zijz1nnu0.html
388670895,fun.tv,fs.fun.tv,vplay,m-105880.v-297654,fun.tv,01/11/2016,fs.fun.tv/vplay/m-105880.v-297654
383013595,qq.com,v.qq.com,x/cover,fesc5bsaktw9jm4.html,,01/11/2016,v.qq.com/x/cover/fesc5bsaktw9jm4.html
129469621,youku.com,v.youku.com,v_show,id_XMTcwNDMyMjIwNA==.html,youku.com,01/11/2016,v.youku.com/v_show/id_XMTcwNDMyMjIwNA==.html
383013595,qq.com,v.qq.com,x/cover,kcwihr2sftfbj5c.html,360kan.com,01/11/2016,v.qq.com/x/cover/kcwihr2sftfbj5c.html
129469621,youku.com,www.youku.com,/,/,,01/11/2016,www.youku.com////
383013595,qq.com,v.qq.com,x/page,v03380qq5a8.html,sogou.com,01/11/2016,v.qq.com/x/page/v03380qq5a8.html
129469621,youku.com,www.youku.com,index,y404,youku.com,01/11/2016,www.youku.com/index/y404
383013595,qq.com,v.qq.com,cover/3,3o56brnhunm5bwx.html,,01/11/2016,v.qq.com/cover/3/3o56brnhunm5bwx.html
129469621,youku.com,movie.youku.com,/,/,youku.com,01/11/2016,movie.youku.com////
383013595,qq.com,v.qq.com,x/cover,3o56brnhunm5bwx.html,,01/11/2016,v.qq.com/x/cover/3o56brnhunm5bwx.html
129469621,youku.com,desktop.youku.com,/,/,,01/11/2016,desktop.youku.com////
383013595,qq.com,v.qq.com,x/cover,z362hge0ip81c8x.html,360kan.com,01/11/2016,v.qq.com/x/cover/z362hge0ip81c8x.html
129469621,youku.com,v.youku.com,v_show,id_XMTcwNDMyMjIwNA==.html,,01/11/2016,v.youku.com/v_show/id_XMTcwNDMyMjIwNA==.html
383013595,qq.com,v.qq.com,x/cover,7d897jvybo6jd91.html,,01/11/2016,v.qq.com/x/cover/7d897jvybo6jd91.html
129469621,youku.com,vip.youku.com,vips/cms,217749.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/217749.shtml
383013595,qq.com,v.qq.com,x,webtips,qq.com,01/11/2016,v.qq.com/x/webtips
129469621,youku.com,vip.youku.com,vips/cms,215353.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/215353.shtml
383013595,qq.com,v.qq.com,x/cover/3th0scjmjz8bz8i,p0016m52bqc.html,,01/11/2016,v.qq.com/x/cover/3th0scjmjz8bz8i/p0016m52bqc.html
129469621,youku.com,vip.youku.com,vips/cms,214851.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/214851.shtml
383013595,qq.com,v.qq.com,toolpages,redirect.html,qq.com,01/11/2016,v.qq.com/toolpages/redirect.html
129469621,youku.com,vip.youku.com,vips/cms,214667.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/214667.shtml
383013595,qq.com,v.qq.com,x/cover,0dfpyvfa7tp0ewe.html,,01/11/2016,v.qq.com/x/cover/0dfpyvfa7tp0ewe.html
129469621,youku.com,vip.youku.com,vips/cms,214466.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/214466.shtml
383013595,qq.com,v.qq.com,x/search,/,qq.com,01/11/2016,v.qq.com/x/search//
129469621,youku.com,vip.youku.com,vips/cms,214168.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/214168.shtml
383013595,qq.com,v.qq.com,cover/0,0dfpyvfa7tp0ewe.html,qq.com,01/11/2016,v.qq.com/cover/0/0dfpyvfa7tp0ewe.html
129469621,youku.com,vip.youku.com,vips/cms,212927.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/212927.shtml
383013595,qq.com,v.qq.com,u/wallet,/,qq.com,01/11/2016,v.qq.com/u/wallet//
129469621,youku.com,vip.youku.com,vips/cms,212926.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/212926.shtml
383013595,pptv.com,baidu.pptv.com,watch,8538131927194262993.html,baidu.com,01/11/2016,baidu.pptv.com/watch/8538131927194262993.html
129469621,youku.com,vip.youku.com,vips/cms,212925.shtml,youku.com,01/11/2016,vip.youku.com/vips/cms/212925.shtml
383013595,pptv.com,news.pptv.com,/,/,,01/11/2016,news.pptv.com////
129469621,youku.com,vip.youku.com,/,/,youku.com,01/11/2016,vip.youku.com////
383013595,pptv.com,v.pptv.com,show,gLwfnARq2hh7ibQU.html,so.com,01/11/2016,v.pptv.com/show/gLwfnARq2hh7ibQU.html
129469621,youku.com,v.youku.com,v_show,id_XMTc4MTQ0NzU0NA==.html,youku.com,01/11/2016,v.youku.com/v_show/id_XMTc4MTQ0NzU0NA==.html
383013595,pptv.com,www.pptv.com,2016,pg_play_sports,pptv.com,01/11/2016,www.pptv.com/2016/pg_play_sports
129469621,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,01/11/2016,iku.youku.com/onlineconfig/app-guide-texts
383013595,pps.tv,www.pps.tv,/,w_19rr7gyvhx.html,baidu.com,01/11/2016,www.pps.tv///w_19rr7gyvhx.html
129469621,youku.com,iku.youku.com,filter,95,,01/11/2016,iku.youku.com/filter/95
383013595,pps.tv,www.pps.tv,/,/,pps.tv,01/11/2016,www.pps.tv////
129469621,youku.com,iku.youku.com,filter,85,,01/11/2016,iku.youku.com/filter/85
383013595,pps.tv,pc.xiu.pps.tv,/,/,,01/11/2016,pc.xiu.pps.tv////
129469621,youku.com,iku.youku.com,onlineconfig,list,,01/11/2016,iku.youku.com/onlineconfig/list
383013595,mgtv.com,www.mgtv.com,v/1/290346/f,3650572.html,360kan.com,01/11/2016,www.mgtv.com/v/1/290346/f/3650572.html
129469621,youku.com,iku.youku.com,filter,100,,01/11/2016,iku.youku.com/filter/100
383013595,mgtv.com,v2.api.mgtv.com,player,vinfo,hunantv.com,01/11/2016,v2.api.mgtv.com/player/vinfo
129469621,youku.com,iku.youku.com,onlineconfig,channel-pay-texts,,01/11/2016,iku.youku.com/onlineconfig/channel-pay-texts
383013595,mgtv.com,v.api.mgtv.com,list,movielist,mgtv.com,01/11/2016,v.api.mgtv.com/list/movielist
129469621,youku.com,iku.youku.com,onlineconfig,fankui,,01/11/2016,iku.youku.com/onlineconfig/fankui
